           65.4        12.6976       -26.9767       -14.2791         0.7936              0        1.13763
           65.6        9.95726       -24.2363       -14.2791       0.622329              0        1.62767
           65.8        9.65104       -23.9302       -14.2791        0.60319              0        2.02724
             66        12.1712       -26.4504       -14.2792       0.760702              0          1.398
           66.2        13.3049       -27.5841       -14.2791       0.831559              0         1.1673
           66.4        15.4065       -29.6857       -14.2792       0.962905              0        1.09299
           66.6        15.5744       -29.8536       -14.2791       0.973402              0        1.17327
           66.8        11.4825       -25.7616       -14.2791       0.717657              0        1.15535
             67        12.7131       -26.9922        -14.279        0.79457              0        1.62109
           67.2        14.9503       -29.2294       -14.2791       0.934393              0        1.15623
           67.4        13.7715       -28.0505        -14.279       0.860716              0        1.57056
           67.6        10.3531       -24.6319       -14.2788       0.647071              0        1.61562
           67.8        11.3856       -25.6643       -14.2787       0.711599              0        1.24484
             68        12.8634       -27.1422       -14.2787       0.803965              0        1.27302
           68.2        15.9293       -30.2081       -14.2788       0.995582              0        1.19098
           68.4        13.1734       -27.4522       -14.2788       0.823335              0        1.54268
           68.6        16.4176       -30.6965       -14.2789         1.0261              0        1.01845
           68.8        12.9678       -27.2467       -14.2789       0.810489              0        1.45004
             69        12.6652        -26.944       -14.2788       0.791575              0        1.18351
           69.2        12.4619       -26.7408       -14.2788        0.77887              0        1.18269
           69.4        9.38244       -23.6612       -14.2788       0.586402              0        1.45693
           69.6        11.5509       -25.8298       -14.2788       0.721934              0         1.0636
           69.8         12.404       -26.6828       -14.2788       0.775252              0        1.30968
             70        13.6676       -27.9463       -14.2787       0.854226              0        1.19743
           70.2        6.87899       -21.1578       -14.2788       0.429937              0        1.10442
           70.4        10.7231       -25.0018       -14.2787       0.670195              0        1.26846
           70.6        7.66769       -21.9464       -14.2787       0.479231              0        1.50015
           70.8        11.5805       -25.8592       -14.2787       0.723779              0        1.94983
             71        11.8462       -26.1248       -14.2786        0.74039              0        1.85881
           71.2        10.8354       -25.1141       -14.2787       0.677212              0        1.18605
           71.4         9.0599       -23.3384       -14.2785       0.566244              0        1.25572
           71.6        12.5254       -26.8039       -14.2785       0.782838              0        1.37124
           71.8        13.4614       -27.7401       -14.2787       0.841335              0        1.15814
             72        13.2058       -27.4846       -14.2788       0.825366              0        1.34552
           72.2        10.6006       -24.8794       -14.2788       0.662539              0       0.874121
           72.4        12.3457       -26.6245       -14.2787       0.771607              0        1.82521
           72.6        12.3517       -26.6304       -14.2787       0.771981              0        1.58192
           72.8        10.9429       -25.2217       -14.2787       0.683933              0        1.04398
             73        12.9804       -27.2591       -14.2787       0.811278              0        1.15219
           73.2        9.87306       -24.1517       -14.2787       0.617066              0        1.19306
           73.4        10.0772       -24.3558       -14.2786       0.629825              0        1.10328
           73.6        11.4775        -25.756       -14.2785       0.717344              0        1.27747
           73.8        8.47378       -22.7522       -14.2784       0.529611              0        1.20408
             74        11.0303       -25.3088       -14.2784       0.689396              0        1.06355
           74.2         14.007       -28.2855       -14.2785       0.875438              0        1.37119
           74.4        13.7007       -27.9794       -14.2786       0.856294              0         1.0413
           74.6        13.6265       -27.9053       -14.2787       0.851659              0        1.22612
           74.8        13.3827       -27.6614       -14.2787       0.836418              0        1.02855
             75        12.0966       -26.3753       -14.2787       0.756039              0         1.3485
